workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,age,trial
198,17408,hat,annoyed,annoyed,C,0.76,block1,3,33,1
198,6255,cupcakes,MC5,MC,NonProj,0.04,block1,4,33,2
198,5515,olives,MC2,MC,NonProj,0.02,block1,5,33,3
198,7779,stuntman,stupid,stupid,C,0.87,block1,6,33,4
198,22975,ballet,MC3,MC,NonProj,0.03,block1,7,33,5
198,4644,cheat,MC6,MC,NonProj,0.02,block1,8,33,6
198,6672,aunt,possNP,possNP,B,0.89,block1,9,33,7
198,7205,play,stop,stop,C,0.93,block1,10,33,8
198,5263,alcatraz,discover,discover,C,0.03,block1,11,33,9
198,9531,soccer,know,know,C,0.96,block1,12,33,10
198,5080,pizza,MC1,MC,NonProj,0.03,block1,13,33,11
198,5880,bmw,NomApp,NomApp,B,0.95,block1,14,33,12
198,8746,muffins,only,only,C,0.91,block1,15,33,13
198,6086,boyfriend,NRRC,NRRC,B,0.93,block1,16,33,14
198,4927,kids,MC4,MC,NonProj,0.04,block1,17,33,15
199,10968,pizza,discover,discover,C,1,block1,3,37,1
199,9118,kids,stupid,stupid,C,0.97,block1,4,37,2
199,14043,cheat,MC3,MC,NonProj,0.02,block1,5,37,3
199,6524,hat,MC6,MC,NonProj,0.01,block1,6,37,4
199,9670,muffins,only,only,C,0.97,block1,7,37,5
199,7899,nails,stop,stop,C,1,block1,8,37,6
199,6371,olives,MC4,MC,NonProj,0.01,block1,9,37,7
199,10919,alcatraz,know,know,C,0.99,block1,10,37,8
199,8815,stuntman,MC5,MC,NonProj,0.02,block1,11,37,9
199,7339,boyfriend,possNP,possNP,B,0.99,block1,12,37,10
199,7408,ballet,MC2,MC,NonProj,0,block1,13,37,11
199,7291,soccer,annoyed,annoyed,C,0.99,block1,14,37,12
199,9599,veggie,NomApp,NomApp,B,0.99,block1,15,37,13
199,7205,aunt,NRRC,NRRC,B,0.98,block1,16,37,14
199,7535,play,MC1,MC,NonProj,0.02,block1,17,37,15
200,15223,play,MC4,MC,NonProj,0.03,block1,3,55,1
200,9970,aunt,MC3,MC,NonProj,0.01,block1,4,55,2
200,6398,cheat,MC5,MC,NonProj,0.02,block1,5,55,3
200,5694,nails,stop,stop,C,0.02,block1,6,55,4
200,17994,soccer,discover,discover,C,0.16,block1,7,55,5
200,4719,boyfriend,MC2,MC,NonProj,0.01,block1,8,55,6
200,5421,cupcakes,MC6,MC,NonProj,0.02,block1,9,55,7
200,7270,hat,possNP,possNP,B,0.93,block1,10,55,8
200,15713,bmw,know,know,C,0.92,block1,11,55,9
200,12857,alcatraz,NRRC,NRRC,B,0.83,block1,12,55,10
200,6577,stuntman,stupid,stupid,C,0.92,block1,13,55,11
200,5841,ballet,MC1,MC,NonProj,0.03,block1,14,55,12
200,5631,veggie,NomApp,NomApp,B,0.94,block1,15,55,13
200,7046,kids,only,only,C,0.49,block1,16,55,14
200,5228,pizza,annoyed,annoyed,C,0.92,block1,17,55,15
201,9910,alcatraz,MC4,MC,NonProj,0,block1,3,34,1
201,8815,nails,stop,stop,C,0.08,block1,4,34,2
201,7352,play,MC2,MC,NonProj,0,block1,5,34,3
201,11519,aunt,MC5,MC,NonProj,0.36,block1,6,34,4
201,11624,veggie,NRRC,NRRC,B,0.73,block1,7,34,5
201,5516,cupcakes,know,know,C,0,block1,8,34,6
201,6137,ballet,NomApp,NomApp,B,0.75,block1,9,34,7
201,6295,bmw,possNP,possNP,B,0.81,block1,10,34,8
201,4904,hat,annoyed,annoyed,C,0.81,block1,11,34,9
201,4377,olives,MC3,MC,NonProj,0,block1,12,34,10
201,5479,cheat,stupid,stupid,C,0.62,block1,13,34,11
201,5424,soccer,discover,discover,C,0,block1,14,34,12
201,4016,pizza,MC1,MC,NonProj,0,block1,15,34,13
201,29972,muffins,MC6,MC,NonProj,0,block1,16,34,14
201,5968,kids,only,only,C,0.12,block1,17,34,15
202,14988,play,MC1,MC,NonProj,0.03,block1,3,36,1
202,10443,soccer,MC4,MC,NonProj,0.02,block1,4,36,2
202,20244,pizza,only,only,C,0.26,block1,5,36,3
202,8544,nails,MC6,MC,NonProj,0.01,block1,6,36,4
202,10072,alcatraz,discover,discover,C,0.76,block1,7,36,5
202,9003,stuntman,stupid,stupid,C,0.74,block1,8,36,6
202,10267,kids,MC3,MC,NonProj,0.01,block1,9,36,7
202,13595,bmw,NomApp,NomApp,B,0.77,block1,10,36,8
202,19211,aunt,NRRC,NRRC,B,0.39,block1,11,36,9
202,12206,cupcakes,know,know,C,0.7,block1,12,36,10
202,6794,muffins,MC5,MC,NonProj,0.01,block1,13,36,11
202,10486,cheat,MC2,MC,NonProj,0.03,block1,14,36,12
202,11691,hat,possNP,possNP,B,0.99,block1,15,36,13
202,6555,olives,annoyed,annoyed,C,0.82,block1,16,36,14
202,7794,ballet,stop,stop,C,0.99,block1,17,36,15
203,6889,veggie,MC5,MC,NonProj,0.04,block1,3,25,1
203,7214,soccer,MC6,MC,NonProj,0.02,block1,4,25,2
203,10534,olives,annoyed,annoyed,C,0.97,block1,5,25,3
203,9446,cheat,stupid,stupid,C,0.96,block1,6,25,4
203,20321,aunt,possNP,possNP,B,0.99,block1,7,25,5
203,19506,play,discover,discover,C,0,block1,8,25,6
203,10627,alcatraz,MC2,MC,NonProj,0.02,block1,9,25,7
203,7838,stuntman,MC1,MC,NonProj,0.03,block1,10,25,8
203,8851,muffins,only,only,C,0.04,block1,11,25,9
203,11638,pizza,MC3,MC,NonProj,0,block1,12,25,10
203,21088,nails,stop,stop,C,0.97,block1,13,25,11
203,9314,ballet,MC4,MC,NonProj,0.02,block1,14,25,12
203,25024,hat,know,know,C,0.96,block1,15,25,13
203,9546,bmw,NomApp,NomApp,B,0.03,block1,16,25,14
203,22476,cupcakes,NRRC,NRRC,B,0.96,block1,17,25,15
204,10530,soccer,discover,discover,C,0.77,block1,3,42,1
204,5631,hat,MC3,MC,NonProj,0.03,block1,4,42,2
204,6534,play,MC1,MC,NonProj,0.02,block1,5,42,3
204,5831,stuntman,MC5,MC,NonProj,0.02,block1,6,42,4
204,7241,kids,stupid,stupid,C,0.87,block1,7,42,5
204,4294,cheat,MC6,MC,NonProj,0.01,block1,8,42,6
204,30152,pizza,only,only,C,0.23,block1,9,42,7
204,8233,cupcakes,know,know,C,0.99,block1,10,42,8
204,6046,nails,stop,stop,C,0.96,block1,11,42,9
204,6735,ballet,NomApp,NomApp,B,0.98,block1,12,42,10
204,4415,bmw,MC4,MC,NonProj,0.02,block1,13,42,11
204,4679,muffins,MC2,MC,NonProj,0.01,block1,14,42,12
204,5754,boyfriend,possNP,possNP,B,0.97,block1,15,42,13
204,5107,aunt,NRRC,NRRC,B,0.98,block1,16,42,14
204,5876,olives,annoyed,annoyed,C,0.99,block1,17,42,15
205,12842,olives,MC1,MC,NonProj,0.04,block1,3,59,1
205,15638,veggie,NRRC,NRRC,B,0.95,block1,4,59,2
205,9304,bmw,annoyed,annoyed,C,0.96,block1,5,59,3
205,10282,kids,only,only,C,0.68,block1,6,59,4
205,9784,ballet,NomApp,NomApp,B,0.91,block1,7,59,5
205,6591,soccer,MC5,MC,NonProj,0.1,block1,8,59,6
205,5824,pizza,MC4,MC,NonProj,0.08,block1,9,59,7
205,4864,aunt,MC6,MC,NonProj,0.09,block1,10,59,8
205,4976,stuntman,stupid,stupid,C,0.83,block1,11,59,9
205,9447,cupcakes,know,know,C,0.84,block1,12,59,10
205,6278,play,stop,stop,C,0.83,block1,13,59,11
205,5208,boyfriend,possNP,possNP,B,0.81,block1,14,59,12
205,5415,hat,MC3,MC,NonProj,0.02,block1,15,59,13
205,4472,muffins,MC2,MC,NonProj,0.05,block1,16,59,14
205,8137,nails,discover,discover,C,0.91,block1,17,59,15
206,6446,bmw,MC3,MC,NonProj,0.94,block1,3,23,1
206,10163,play,stop,stop,C,0.93,block1,4,23,2
206,4911,ballet,NomApp,NomApp,B,0.94,block1,5,23,3
206,4356,cupcakes,NRRC,NRRC,B,0.95,block1,6,23,4
206,9804,soccer,know,know,C,0.52,block1,7,23,5
206,2845,boyfriend,MC5,MC,NonProj,0.03,block1,8,23,6
206,3307,pizza,MC4,MC,NonProj,0.01,block1,9,23,7
206,3738,muffins,MC1,MC,NonProj,0.02,block1,10,23,8
206,3122,veggie,MC2,MC,NonProj,0.0600000000000001,block1,11,23,9
206,5351,nails,discover,discover,C,0.95,block1,12,23,10
206,3318,alcatraz,MC6,MC,NonProj,0,block1,13,23,11
206,5848,kids,only,only,C,0.92,block1,14,23,12
206,3822,stuntman,stupid,stupid,C,0.96,block1,15,23,13
206,3397,olives,annoyed,annoyed,C,0.97,block1,16,23,14
206,4435,hat,possNP,possNP,B,0.97,block1,17,23,15
207,11998,pizza,MC5,MC,NonProj,0.02,block1,3,31,1
207,8039,ballet,MC4,MC,NonProj,0.01,block1,4,31,2
207,20295,alcatraz,NRRC,NRRC,B,1,block1,5,31,3
207,12983,kids,only,only,C,0.35,block1,6,31,4
207,5510,boyfriend,MC2,MC,NonProj,0.02,block1,7,31,5
207,14391,cupcakes,know,know,C,1,block1,8,31,6
207,7456,nails,stop,stop,C,1,block1,9,31,7
207,6759,hat,possNP,possNP,B,0.98,block1,10,31,8
207,8288,stuntman,MC6,MC,NonProj,0.01,block1,11,31,9
207,13775,cheat,stupid,stupid,C,0.98,block1,12,31,10
207,5296,olives,MC3,MC,NonProj,0.03,block1,13,31,11
207,6572,soccer,annoyed,annoyed,C,0.99,block1,14,31,12
207,13752,play,discover,discover,C,0.98,block1,15,31,13
207,11944,bmw,NomApp,NomApp,B,0.98,block1,16,31,14
207,4632,veggie,MC1,MC,NonProj,0.01,block1,17,31,15
208,15630,bmw,annoyed,annoyed,C,0.72,block1,3,59,1
208,6271,hat,MC4,MC,NonProj,0.09,block1,4,59,2
208,8336,ballet,NomApp,NomApp,B,0.67,block1,5,59,3
208,9656,cheat,stupid,stupid,C,0.6,block1,6,59,4
208,7848,aunt,MC6,MC,NonProj,0.13,block1,7,59,5
208,6040,boyfriend,possNP,possNP,B,0.71,block1,8,59,6
208,5840,kids,MC2,MC,NonProj,0.1,block1,9,59,7
208,12792,pizza,only,only,C,0.62,block1,10,59,8
208,8616,cupcakes,NRRC,NRRC,B,0.7,block1,11,59,9
208,17424,nails,stop,stop,C,0.64,block1,12,59,10
208,16552,veggie,MC3,MC,NonProj,0.16,block1,13,59,11
208,6063,alcatraz,know,know,C,0.77,block1,14,59,12
208,5016,stuntman,MC5,MC,NonProj,0.08,block1,15,59,13
208,5792,olives,MC1,MC,NonProj,0.18,block1,16,59,14
208,12209,soccer,discover,discover,C,0.7,block1,17,59,15
209,10201,play,stop,stop,C,0.98,block1,3,61,1
209,6045,olives,annoyed,annoyed,C,0.96,block1,4,61,2
209,6013,stuntman,MC6,MC,NonProj,0.03,block1,5,61,3
209,4176,veggie,MC2,MC,NonProj,0.05,block1,6,61,4
209,5157,cheat,stupid,stupid,C,0.98,block1,7,61,5
209,6031,pizza,only,only,C,0.94,block1,8,61,6
209,5549,ballet,NomApp,NomApp,B,0.94,block1,9,61,7
209,4560,cupcakes,MC3,MC,NonProj,0.01,block1,10,61,8
209,6511,kids,MC5,MC,NonProj,0.05,block1,11,61,9
209,7944,nails,discover,discover,C,0.05,block1,12,61,10
209,4552,muffins,MC1,MC,NonProj,0.05,block1,13,61,11
209,4467,soccer,MC4,MC,NonProj,0.03,block1,14,61,12
209,5843,alcatraz,NRRC,NRRC,B,0.93,block1,15,61,13
209,7718,aunt,know,know,C,0.97,block1,16,61,14
209,4495,bmw,possNP,possNP,B,0.97,block1,17,61,15
210,7540,stuntman,stupid,stupid,C,0.99,block1,3,30,1
210,6384,cheat,MC2,MC,NonProj,0,block1,4,30,2
210,8079,aunt,know,know,C,0.99,block1,5,30,3
210,8721,alcatraz,NRRC,NRRC,B,0.99,block1,6,30,4
210,26855,kids,only,only,C,1,block1,7,30,5
210,5352,bmw,possNP,possNP,B,1,block1,8,30,6
210,16397,play,stop,stop,C,1,block1,9,30,7
210,7728,boyfriend,MC5,MC,NonProj,0.02,block1,10,30,8
210,7456,hat,annoyed,annoyed,C,0.99,block1,11,30,9
210,20056,soccer,discover,discover,C,0.51,block1,12,30,10
210,5576,cupcakes,MC6,MC,NonProj,0.01,block1,13,30,11
210,21354,olives,MC1,MC,NonProj,0.02,block1,14,30,12
210,7558,muffins,MC3,MC,NonProj,0.03,block1,15,30,13
210,14624,nails,MC4,MC,NonProj,0.02,block1,16,30,14
210,10864,veggie,NomApp,NomApp,B,0.99,block1,17,30,15
211,10725,ballet,stop,stop,C,0.98,block1,3,48,1
211,9238,pizza,annoyed,annoyed,C,1,block1,4,48,2
211,11379,alcatraz,NRRC,NRRC,B,0.98,block1,5,48,3
211,8436,cheat,MC3,MC,NonProj,0.02,block1,6,48,4
211,12498,muffins,only,only,C,0.49,block1,7,48,5
211,6514,veggie,MC2,MC,NonProj,0,block1,8,48,6
211,8021,bmw,NomApp,NomApp,B,0.99,block1,9,48,7
211,10242,soccer,MC4,MC,NonProj,0,block1,10,48,8
211,8219,cupcakes,know,know,C,1,block1,11,48,9
211,7183,hat,possNP,possNP,B,0.99,block1,12,48,10
211,9503,stuntman,stupid,stupid,C,1,block1,13,48,11
211,6167,kids,MC1,MC,NonProj,0.01,block1,14,48,12
211,11129,boyfriend,MC5,MC,NonProj,0.01,block1,15,48,13
211,9472,olives,MC6,MC,NonProj,0.01,block1,16,48,14
211,9716,play,discover,discover,C,0.98,block1,17,48,15
212,11713,veggie,NomApp,NomApp,B,0.99,block1,3,24,1
212,13678,play,discover,discover,C,0.98,block1,4,24,2
212,6601,cheat,MC6,MC,NonProj,0.01,block1,5,24,3
212,6708,cupcakes,NRRC,NRRC,B,0.99,block1,6,24,4
212,6564,bmw,MC1,MC,NonProj,0.02,block1,7,24,5
212,6276,pizza,MC3,MC,NonProj,0.01,block1,8,24,6
212,7415,kids,MC2,MC,NonProj,0,block1,9,24,7
212,7073,hat,know,know,C,0.99,block1,10,24,8
212,11768,muffins,only,only,C,0.99,block1,11,24,9
212,5172,olives,MC4,MC,NonProj,0.01,block1,12,24,10
212,4144,alcatraz,MC5,MC,NonProj,0.02,block1,13,24,11
212,5461,ballet,stop,stop,C,0.98,block1,14,24,12
212,6764,nails,stupid,stupid,C,0.99,block1,15,24,13
212,5026,soccer,annoyed,annoyed,C,0.99,block1,16,24,14
212,12170,boyfriend,possNP,possNP,B,1,block1,17,24,15
213,18290,stuntman,stupid,stupid,C,0.98,block1,3,47,1
213,13115,pizza,only,only,C,0.87,block1,4,47,2
213,7798,veggie,NomApp,NomApp,B,0.98,block1,5,47,3
213,15510,aunt,know,know,C,0.95,block1,6,47,4
213,7117,cheat,MC1,MC,NonProj,0.02,block1,7,47,5
213,7703,muffins,MC3,MC,NonProj,0.02,block1,8,47,6
213,5848,bmw,MC4,MC,NonProj,0.02,block1,9,47,7
213,4932,hat,possNP,possNP,B,0.97,block1,10,47,8
213,7848,soccer,annoyed,annoyed,C,0.99,block1,11,47,9
213,6265,play,MC5,MC,NonProj,0.02,block1,12,47,10
213,4495,olives,MC2,MC,NonProj,0.01,block1,13,47,11
213,9877,ballet,stop,stop,C,0.02,block1,14,47,12
213,6506,kids,MC6,MC,NonProj,0.03,block1,15,47,13
213,7640,boyfriend,NRRC,NRRC,B,0.98,block1,16,47,14
213,6471,nails,discover,discover,C,0.98,block1,17,47,15
214,23666,bmw,annoyed,annoyed,C,1,block1,3,43,1
214,16172,play,MC1,MC,NonProj,0.03,block1,4,43,2
214,9876,hat,possNP,possNP,B,0.98,block1,5,43,3
214,7176,soccer,MC2,MC,NonProj,0.02,block1,6,43,4
214,9523,ballet,stop,stop,C,0.98,block1,7,43,5
214,14490,cupcakes,MC3,MC,NonProj,0.01,block1,8,43,6
214,12626,cheat,know,know,C,0.97,block1,9,43,7
214,10214,stuntman,NomApp,NomApp,B,0.98,block1,10,43,8
214,14809,veggie,MC4,MC,NonProj,0.01,block1,11,43,9
214,8410,olives,MC5,MC,NonProj,0.01,block1,12,43,10
214,24189,aunt,NRRC,NRRC,B,0.96,block1,13,43,11
214,12716,nails,stupid,stupid,C,0.97,block1,14,43,12
214,10010,kids,only,only,C,0.02,block1,15,43,13
214,11873,pizza,discover,discover,C,0.02,block1,16,43,14
214,13849,alcatraz,MC6,MC,NonProj,0.96,block1,17,43,15
215,14754,cupcakes,know,know,C,0.3,block1,3,30,1
215,8981,nails,stop,stop,C,0,block1,4,30,2
215,8748,aunt,NRRC,NRRC,B,0.59,block1,5,30,3
215,4579,olives,MC4,MC,NonProj,0,block1,6,30,4
215,5447,pizza,annoyed,annoyed,C,0.63,block1,7,30,5
215,5894,alcatraz,discover,discover,C,0.36,block1,8,30,6
215,5217,hat,possNP,possNP,B,0.55,block1,9,30,7
215,5520,boyfriend,MC5,MC,NonProj,0,block1,10,30,8
215,5340,ballet,MC2,MC,NonProj,0,block1,11,30,9
215,4222,muffins,MC1,MC,NonProj,0,block1,12,30,10
215,4435,soccer,MC3,MC,NonProj,0,block1,13,30,11
215,3952,veggie,MC6,MC,NonProj,0,block1,14,30,12
215,4298,stuntman,NomApp,NomApp,B,0.61,block1,15,30,13
215,6801,kids,only,only,C,0.23,block1,16,30,14
215,4190,cheat,stupid,stupid,C,0.73,block1,17,30,15
216,7020,kids,only,only,C,0.96,block1,3,32,1
216,10381,alcatraz,discover,discover,C,0.73,block1,4,32,2
216,4940,cupcakes,MC6,MC,NonProj,0.04,block1,5,32,3
216,4106,veggie,MC1,MC,NonProj,0.04,block1,6,32,4
216,3850,olives,annoyed,annoyed,C,0.97,block1,7,32,5
216,4052,cheat,stupid,stupid,C,0.79,block1,8,32,6
216,3952,play,know,know,C,0.62,block1,9,32,7
216,3974,aunt,possNP,possNP,B,0.76,block1,10,32,8
216,2854,hat,MC5,MC,NonProj,0.01,block1,11,32,9
216,3974,ballet,MC4,MC,NonProj,0.02,block1,12,32,10
216,3672,soccer,NRRC,NRRC,B,0.81,block1,13,32,11
216,3787,stuntman,MC2,MC,NonProj,0.02,block1,14,32,12
216,4778,nails,stop,stop,C,0.98,block1,15,32,13
216,4096,bmw,NomApp,NomApp,B,0.77,block1,16,32,14
216,3524,muffins,MC3,MC,NonProj,0,block1,17,32,15
217,6615,play,stop,stop,C,0.17,block1,3,35,1
217,4755,kids,MC1,MC,NonProj,0.07,block1,4,35,2
217,3647,ballet,MC2,MC,NonProj,0.04,block1,5,35,3
217,5489,alcatraz,NRRC,NRRC,B,0.95,block1,6,35,4
217,3680,cupcakes,MC4,MC,NonProj,0.01,block1,7,35,5
217,19388,nails,stupid,stupid,C,0.98,block1,8,35,6
217,4670,cheat,know,know,C,0.95,block1,9,35,7
217,3360,pizza,MC3,MC,NonProj,0.1,block1,10,35,8
217,6567,muffins,only,only,C,0.02,block1,11,35,9
217,5091,hat,annoyed,annoyed,C,0.99,block1,12,35,10
217,2819,aunt,MC5,MC,NonProj,0.02,block1,13,35,11
217,4238,soccer,discover,discover,C,0.0600000000000001,block1,14,35,12
217,7516,veggie,NomApp,NomApp,B,0.86,block1,15,35,13
217,8239,olives,MC6,MC,NonProj,0.02,block1,16,35,14
217,6983,bmw,possNP,possNP,B,0.91,block1,17,35,15
218,10647,ballet,MC3,MC,NonProj,0,block1,3,20,1
218,9343,cheat,stupid,stupid,C,0.25,block1,4,20,2
218,7648,hat,annoyed,annoyed,C,0.79,block1,5,20,3
218,4236,olives,MC6,MC,NonProj,0,block1,6,20,4
218,4011,play,MC1,MC,NonProj,0.03,block1,7,20,5
218,7765,alcatraz,discover,discover,C,0.49,block1,8,20,6
218,5697,boyfriend,NRRC,NRRC,B,0.68,block1,9,20,7
218,10167,muffins,MC5,MC,NonProj,0,block1,10,20,8
218,5278,cupcakes,know,know,C,0.24,block1,11,20,9
218,6048,aunt,possNP,possNP,B,0.7,block1,12,20,10
218,3598,pizza,only,only,C,0.07,block1,13,20,11
218,4593,soccer,MC4,MC,NonProj,0,block1,14,20,12
218,2596,stuntman,MC2,MC,NonProj,0.01,block1,15,20,13
218,4174,bmw,NomApp,NomApp,B,0.71,block1,16,20,14
218,3708,nails,stop,stop,C,0,block1,17,20,15
219,9293,kids,MC1,MC,NonProj,0.03,block1,3,32,1
219,5791,aunt,MC2,MC,NonProj,0.07,block1,4,32,2
219,5503,olives,annoyed,annoyed,C,0.88,block1,5,32,3
219,2926,veggie,MC5,MC,NonProj,0.05,block1,6,32,4
219,5393,hat,possNP,possNP,B,0.88,block1,7,32,5
219,6231,bmw,NomApp,NomApp,B,0.77,block1,8,32,6
219,5981,ballet,stop,stop,C,0.93,block1,9,32,7
219,5636,cheat,know,know,C,0.94,block1,10,32,8
219,8245,muffins,only,only,C,0.26,block1,11,32,9
219,11104,stuntman,MC6,MC,NonProj,0.05,block1,12,32,10
219,5087,cupcakes,MC4,MC,NonProj,0.04,block1,13,32,11
219,5887,alcatraz,NRRC,NRRC,B,0.63,block1,14,32,12
219,6976,nails,stupid,stupid,C,0.73,block1,15,32,13
219,7847,play,discover,discover,C,0.36,block1,16,32,14
219,2870,boyfriend,MC3,MC,NonProj,0.01,block1,17,32,15
220,9325,stuntman,stupid,stupid,C,0.9,block1,3,43,1
220,11263,pizza,discover,discover,C,0.31,block1,4,43,2
220,4280,nails,stop,stop,C,0.67,block1,5,43,3
220,45662,veggie,NomApp,NomApp,B,1,block1,6,43,4
220,8575,cheat,know,know,C,0.6,block1,7,43,5
220,7592,kids,only,only,C,0.13,block1,8,43,6
220,3199,boyfriend,MC1,MC,NonProj,0,block1,9,43,7
220,5009,muffins,MC5,MC,NonProj,0,block1,10,43,8
220,5399,hat,possNP,possNP,B,0.99,block1,11,43,9
220,3023,bmw,MC6,MC,NonProj,0,block1,12,43,10
220,4504,aunt,MC4,MC,NonProj,0,block1,13,43,11
220,5464,alcatraz,NRRC,NRRC,B,1,block1,14,43,12
220,5904,olives,annoyed,annoyed,C,0.86,block1,15,43,13
220,3471,soccer,MC2,MC,NonProj,0,block1,16,43,14
220,5679,play,MC3,MC,NonProj,0,block1,17,43,15
221,9340,aunt,MC5,MC,NonProj,0.01,block1,3,31,1
221,7784,cupcakes,NRRC,NRRC,B,0.3,block1,4,31,2
221,5765,soccer,know,know,C,0.22,block1,5,31,3
221,5447,olives,MC2,MC,NonProj,0.14,block1,6,31,4
221,5649,bmw,NomApp,NomApp,B,0.26,block1,7,31,5
221,6007,pizza,annoyed,annoyed,C,0.26,block1,8,31,6
221,1975,alcatraz,discover,discover,C,0.3,block1,9,31,7
221,2100,muffins,only,only,C,0.27,block1,10,31,8
221,4007,hat,MC6,MC,NonProj,0.18,block1,11,31,9
221,1255,veggie,MC1,MC,NonProj,0.2,block1,12,31,10
221,1544,boyfriend,possNP,possNP,B,0.21,block1,13,31,11
221,1761,kids,MC4,MC,NonProj,0.23,block1,14,31,12
221,1831,play,stop,stop,C,0.32,block1,15,31,13
221,1240,ballet,MC3,MC,NonProj,0.23,block1,16,31,14
221,1426,cheat,stupid,stupid,C,0.17,block1,17,31,15
222,15098,boyfriend,possNP,possNP,B,0.87,block1,3,22,1
222,8658,alcatraz,MC1,MC,NonProj,0.12,block1,4,22,2
222,16343,nails,discover,discover,C,0.29,block1,5,22,3
222,9034,veggie,NomApp,NomApp,B,0.9,block1,6,22,4
222,8060,cheat,stupid,stupid,C,0.89,block1,7,22,5
222,6265,bmw,annoyed,annoyed,C,0.92,block1,8,22,6
222,7772,play,stop,stop,C,0.9,block1,9,22,7
222,14189,pizza,only,only,C,0.58,block1,10,22,8
222,5892,kids,MC3,MC,NonProj,0.11,block1,11,22,9
222,7387,hat,know,know,C,0.72,block1,12,22,10
222,4773,cupcakes,MC6,MC,NonProj,0.07,block1,13,22,11
222,4365,stuntman,MC4,MC,NonProj,0.07,block1,14,22,12
222,5048,ballet,MC2,MC,NonProj,0.0600000000000001,block1,15,22,13
222,9441,aunt,NRRC,NRRC,B,0.88,block1,16,22,14
222,4445,soccer,MC5,MC,NonProj,0.08,block1,17,22,15
223,11180,cupcakes,MC1,MC,NonProj,0,block1,3,25,1
223,6040,boyfriend,MC2,MC,NonProj,0,block1,4,25,2
223,11681,alcatraz,know,know,C,0,block1,5,25,3
223,8953,hat,MC4,MC,NonProj,0,block1,6,25,4
223,4671,stuntman,MC5,MC,NonProj,0.02,block1,7,25,5
223,8576,bmw,NomApp,NomApp,B,1,block1,8,25,6
223,5311,pizza,MC6,MC,NonProj,0.02,block1,9,25,7
223,5087,play,discover,discover,C,0.04,block1,10,25,8
223,15624,olives,annoyed,annoyed,C,0.98,block1,11,25,9
223,9722,aunt,possNP,possNP,B,1,block1,12,25,10
223,9216,cheat,stupid,stupid,C,0.69,block1,13,25,11
223,7152,soccer,NRRC,NRRC,B,0.52,block1,14,25,12
223,7688,nails,MC3,MC,NonProj,0,block1,15,25,13
223,7431,muffins,only,only,C,0.04,block1,16,25,14
223,33106,ballet,stop,stop,C,0.47,block1,17,25,15
224,13502,bmw,MC1,MC,NonProj,0.02,block1,3,28,1
224,8848,nails,stop,stop,C,0.99,block1,4,28,2
224,9119,veggie,MC4,MC,NonProj,0.03,block1,5,28,3
224,5999,olives,annoyed,annoyed,C,0.97,block1,6,28,4
224,6751,soccer,NRRC,NRRC,B,0.99,block1,7,28,5
224,8063,cupcakes,MC5,MC,NonProj,0.01,block1,8,28,6
224,15192,muffins,only,only,C,0.6,block1,9,28,7
224,9015,hat,MC2,MC,NonProj,0.02,block1,10,28,8
224,6047,alcatraz,discover,discover,C,0.98,block1,11,28,9
224,7055,aunt,possNP,possNP,B,0.97,block1,12,28,10
224,6136,kids,stupid,stupid,C,0.49,block1,13,28,11
224,6016,play,MC6,MC,NonProj,0.04,block1,14,28,12
224,5048,cheat,know,know,C,0.96,block1,15,28,13
224,5407,ballet,NomApp,NomApp,B,0.98,block1,16,28,14
224,5088,pizza,MC3,MC,NonProj,0.03,block1,17,28,15
225,9452,muffins,MC4,MC,NonProj,0.03,block1,3,39,1
225,10349,boyfriend,MC6,MC,NonProj,0.04,block1,4,39,2
225,15561,aunt,know,know,C,0.95,block1,5,39,3
225,8535,bmw,possNP,possNP,B,0.96,block1,6,39,4
225,17863,kids,stupid,stupid,C,0.09,block1,7,39,5
225,16488,play,stop,stop,C,0.96,block1,8,39,6
225,17416,nails,discover,discover,C,0.99,block1,9,39,7
225,8785,alcatraz,NRRC,NRRC,B,0.97,block1,10,39,8
225,6635,cupcakes,MC2,MC,NonProj,0.04,block1,11,39,9
225,5684,ballet,MC3,MC,NonProj,0.04,block1,12,39,10
225,7773,soccer,annoyed,annoyed,C,0.96,block1,13,39,11
225,8282,veggie,NomApp,NomApp,B,0.95,block1,14,39,12
225,6843,hat,MC1,MC,NonProj,0.02,block1,15,39,13
225,6077,stuntman,MC5,MC,NonProj,0.02,block1,16,39,14
225,10078,pizza,only,only,C,0.92,block1,17,39,15
226,13584,soccer,discover,discover,C,0,block1,3,35,1
226,4184,boyfriend,MC6,MC,NonProj,0.01,block1,4,35,2
226,10498,olives,annoyed,annoyed,C,0.51,block1,5,35,3
226,4535,pizza,only,only,C,0,block1,6,35,4
226,4250,play,MC1,MC,NonProj,0,block1,7,35,5
226,5858,aunt,possNP,possNP,B,0.53,block1,8,35,6
226,7269,ballet,NomApp,NomApp,B,0.52,block1,9,35,7
226,3373,alcatraz,MC5,MC,NonProj,0,block1,10,35,8
226,4215,hat,MC3,MC,NonProj,0,block1,11,35,9
226,4861,bmw,know,know,C,0,block1,12,35,10
226,5956,muffins,NRRC,NRRC,B,0.5,block1,13,35,11
226,3677,veggie,MC4,MC,NonProj,0,block1,14,35,12
226,4935,stuntman,stupid,stupid,C,0.79,block1,15,35,13
